,wine,variety,country,points,price,taster
47704,Terre Rouge 2013 Enigma White (Sierra Foothills),White Blend,US,92,25.0,Jim Gordon
47769,San Antonio 2009 Heritage Blanc White (Central Coast),White Blend,US,87,18.0,
47791,Huguet de Can Feixes 2015 Blanc Selecció White (Penedès),White Blend,Spain,88,17.0,Michael Schachner
47930,Balboa 2007 Mith White (Columbia Valley (WA)),White Blend,US,88,22.0,Paul Gregutt
47935,Marco Felluga 2007 Molamatta White (Collio),White Blend,Italy,88,21.0,
47998,Valmiñor 2014 O Rosal Davila White (Rías Baixas),White Blend,Spain,88,20.0,Michael Schachner
48048,Grgich Hills 2009 Violetta Late Harvest White (Napa Valley),White Blend,US,87,85.0,
48090,Fattoria San Michele a Torri 2007 Vinsanto White (Colli Etruria Centrale),White Blend,Italy,88,40.0,
48113,Diví Elegància NV Ambré White (Rivesaltes),White Blend,France,89,18.0,Lauren Buzzeo
48201,Fazi Battaglia 2005 Arkezia Muffo di San Sisto White (Marche),White Blend,Italy,93,,
48203,Barberani 2006 Calcaia  (Orvieto Classico Superiore),White Blend,Italy,93,42.0,
48214,Villa Calcinaia 2003 Conti Capponi  (Vin Santo del Chianti Classico),White Blend,Italy,93,55.0,
48215,Volpaia 2001  Vin Santo del Chianti Classico,White Blend,Italy,93,,
48281,Cantina Santadi 2004 Latinia  (Valli di Porto Pino),White Blend,Italy,92,42.0,
48296,Ca' Momi 2009 Bianco di Napa White (Napa Valley),White Blend,US,85,10.0,
48462,Vallobera 2013 Javier San Pedro White (Rioja),White Blend,Spain,88,12.0,Michael Schachner
48617,Vega Sindoa 2014 Viura-Chardonnay White (Navarra),White Blend,Spain,84,9.0,Michael Schachner
48732,Tenuta di Fiorano 2012 Fiorano Bianco White (Vino da Tavola),White Blend,Italy,91,45.0,Kerin O’Keefe
48784,Tenuta di Angoris 2013 White (Collio),White Blend,Italy,86,,Kerin O’Keefe
48787,Huguet de Can Feixes 2014 Blanc Selecció White (Penedès),White Blend,Spain,86,17.0,Michael Schachner
48848,Bressia 2015 Lágrima Canela White (Mendoza),White Blend,Argentina,90,50.0,Michael Schachner
48873,Kennedy Shah 2013 Auntie Meredith's Picnic Blend White (Columbia Valley (WA)),White Blend,US,83,14.0,Sean P. Sullivan
48993,Ronco dei Tassi 2014 Fosarin White (Collio),White Blend,Italy,89,26.0,Kerin O’Keefe
49010,Gradis'ciutta 2014 Bràtinis White (Collio),White Blend,Italy,89,24.0,Kerin O’Keefe
49013,Boekenhoutskloof 2014 The Wolftrap Viognier-Chenin Blanc-Grenache Blanc White (Western Cape),White Blend,South Africa,89,12.0,Lauren Buzzeo
49078,Barberani 2012 Castagnolo  (Orvieto Classico Superiore),White Blend,Italy,87,16.0,Kerin O’Keefe
49098,Livernano 2012 L'anima White (Toscana),White Blend,Italy,87,,Kerin O’Keefe
49116,Lionel Osmin & Cie 2010 Villa Grand Cap White (Vin de France),White Blend,France,86,,Roger Voss
49189,Stift Klosterneuburg 2012 Zierfandler Rotgipfler White (Thermenregion),White Blend,Austria,92,,Anne Krebiehl MW
49210,Maculan 2002 Pino & Toi White (Veneto),White Blend,Italy,87,10.0,Joe Czerwinski
49240,Fiddlebender NV Out of Sight White (Arizona),White Blend,US,84,13.0,
49307,Markus Wine Co 2014 Nativo White (Lodi),White Blend,US,90,19.0,Jim Gordon
49352,Muga 2013 Barrel Fermented White (Rioja),White Blend,Spain,89,16.0,Michael Schachner
49374,Campos de Luz 2010 Chardonnay-Viura-Muscat White (Cariñena),White Blend,Spain,83,11.0,Michael Schachner
49384,Cambridge & Sunset NV The Clippings White (California),White Blend,US,82,12.0,
49485,Destro 2014 Isolanuda Bianco  (Etna),White Blend,Italy,92,29.0,Kerin O’Keefe
49615,Domaine des Terrisses 2006 Terre Originelle White (Gaillac),White Blend,France,90,20.0,Roger Voss
49660,Thurston Wolfe 1999 Pinot Gris - Viognier White (Columbia Valley (WA)),White Blend,US,87,11.0,Paul Gregutt
49717,Fidelitas 2013 Optu White (Red Mountain),White Blend,US,91,32.0,Sean P. Sullivan
49875,Tenuta delle Terre Nere 2008  Etna,White Blend,Italy,90,18.0,
49880,Alexandria Nicole 2008 Shepherds Mark White White (Horse Heaven Hills),White Blend,US,90,20.0,Paul Gregutt
49925,Baron d'Arignac 2011 White (Gers),White Blend,France,85,7.0,Roger Voss
49929,X 2011 White X White (California),White Blend,US,85,16.0,
49963,Heidi Schröck 2013 Beerenauslese Selektion White (Burgenland),White Blend,Austria,93,37.0,Anne Krebiehl MW
50224,Goose Ridge 2013 Estate Bottled GRV White (Columbia Valley (WA)),White Blend,US,87,24.0,Sean P. Sullivan
50348,B Cellars 2014 Blend 23 White (Napa Valley),White Blend,US,92,39.0,Virginie Boone
50371,DeMorgenzon 2014 Maestro White (Stellenbosch),White Blend,South Africa,92,25.0,Lauren Buzzeo
50396,Pierre Sparr 2010 One White (Alsace),White Blend,France,86,,Roger Voss
50454,Peza do Rei 2014 White (Ribeira Sacra),White Blend,Spain,86,14.0,Michael Schachner
50506,Tasca d'Almerita 2007 Nozze d'Oro White (Contea di Sclafani),White Blend,Italy,88,35.0,
50516,Txomín Etxaníz 2013 Getaria White (Getariako Txakolina),White Blend,Spain,89,25.0,Michael Schachner
50523,Emmi Veruccia 2013 Quantico Bianco  (Etna),White Blend,Italy,89,32.0,Kerin O’Keefe
50533,Terrazze dell'Etna 2012 Ciuri  (Etna),White Blend,Italy,89,,Kerin O’Keefe
50597,Kana 2007 Masterpiece Reserve White Wine White (Yakima Valley),White Blend,US,83,,Paul Gregutt
50668,Casa Silva 2010 Quinta Generación White (Colchagua Valley),White Blend,Chile,87,28.0,Michael Schachner
50691,Occhipinti 2011 SP68 Bianco White (Sicilia),White Blend,Italy,87,,
50731,I Capitani 2010 Faius White (Irpinia),White Blend,Italy,90,20.0,
50757,Domaine Vico 2010 Collection White (Corse),White Blend,France,89,,Roger Voss
50918,Hospices de Saumur NV La Rosée Brut White (Vin Mousseux),White Blend,France,86,22.0,Roger Voss
51005,Tua Rita 2007 Lodano White (Toscana),White Blend,Italy,91,,
51105,Palamà 2007 Metiusco White (Salento),White Blend,Italy,87,21.0,
51134,Viña Alicia 2008 Tiara White (Luján de Cuyo),White Blend,Argentina,85,30.0,Michael Schachner
51204,Naggiar 2014 Mamma Mia White (Sierra Foothills),White Blend,US,85,23.0,Jim Gordon
51221,Navardia 2014 Organic White (Rioja),White Blend,Spain,84,12.0,Michael Schachner
51233,Ca' Momi 2012 Bianco di Napa White (Napa Valley),White Blend,US,83,18.0,
51571,Le Due Terre 2009 Sacrisassi Bianco White (Colli Orientali del Friuli),White Blend,Italy,90,44.0,
51616,Domaine de Terra Vecchia 2016 Vermentino-Chardonnay White (Ile de Beauté),White Blend,France,88,,Roger Voss
51660,Decugnano dei Barbi 2014  Orvieto Classico Superiore,White Blend,Italy,89,28.0,Kerin O’Keefe
51667,Terra do Castelo 2014 Sensación White (Ribeiro),White Blend,Spain,89,15.0,Michael Schachner
51696,Cirulli 2011 Hedone Bianco White (Umbria),White Blend,Italy,86,20.0,Kerin O’Keefe
51775,Domaine la Hitaire 2008 Les Tours White (Vin de Pays des Côtes de Gascogne),White Blend,France,87,11.0,Roger Voss
51890,Sanguis 2011 Incandescent Proprietary White (Santa Barbara County),White Blend,US,94,50.0,
51938,Domaine Pfister 2010 Cuvée 8 White (Alsace),White Blend,France,92,35.0,Roger Voss
52015,Colosi 2011 White (Sicilia),White Blend,Italy,86,13.0,
52083,Tamaya 2009 Reserva Viognier-Chardonnay White (Limarí Valley),White Blend,Chile,82,16.0,Michael Schachner
52147,Horse & Plow 2010 Harvester White White (North Coast),White Blend,US,88,18.0,Virginie Boone
52269,A. Parparoussis 2007 Les Dons de Dionysos Barrel Fermented White (Achaia),White Blend,Greece,84,25.0,Susan Kostrzewa
52317,Nicosia 2010 Fondo Filara  (Etna),White Blend,Italy,87,19.0,
52337,Yorkville Cellars 2010 Eleanor of Aquitaine White (Yorkville Highlands),White Blend,US,87,25.0,Virginie Boone
52529,"Naggiar 2015 Mamma Mia Estate Grown, Produced and Bottled White (Sierra Foothills)",White Blend,US,87,23.0,Jim Gordon
52573,Principe di Corleone 2015 Bianca di Corte White (Sicilia),White Blend,Italy,86,13.0,Kerin O’Keefe
52601,Marchesi De Gregorio 2015 Vermentino del marchese White (Sicilia),White Blend,Italy,85,20.0,Kerin O’Keefe
52602,Marqués de Cáceres 2015 Satinela Semi Dulce White (Rioja),White Blend,Spain,85,11.0,Michael Schachner
52615,Eugenio Collavini 2010 Broy White (Collio),White Blend,Italy,90,50.0,
52634,Marchesi de' Frescobaldi 2003 Castello di Pomino Vendemmia Tardiva White (Tuscany),White Blend,Italy,95,,
52700,Clos de Gat 2015 Chanson Blanc White (Judean Hills),White Blend,Israel,86,25.0,Mike DeSimone
52816,Mastroberardino 2009 Mastro White (Campania),White Blend,Italy,87,,
52846,Bunnell 2013 Helène White (Yakima Valley),White Blend,US,89,24.0,Sean P. Sullivan
52861,Cobden Wini 2015 Clondaire Vineyards White (Calaveras County),White Blend,US,92,36.0,Jim Gordon
53030,Kamiak 2007 White Wine White (Yakima Valley),White Blend,US,88,14.0,Paul Gregutt
53118,Remelluri 2013 Blanco White (Rioja),White Blend,Spain,89,80.0,Michael Schachner
53155,Parés Baltà 2013 Blanc de Pacs Organic Farming Parellada-Xarello-Macabeu White (Penedès),White Blend,Spain,86,15.0,Michael Schachner
53156,Quadrant 2011 Gold White (Paso Robles),White Blend,US,86,16.0,Matt Kettmann
53198,Barberani 2008 Calcaia  (Orvieto Classico Superiore),White Blend,Italy,94,35.0,
53219,Château des Karantes 2010 La Clape Blanc White (Coteaux du Languedoc),White Blend,France,88,29.0,Lauren Buzzeo
53269,Water Wheel 2006 Memsie Sauvignon Blanc Semillon Roussanne Chardonnay White (Bendigo),White Blend,Australia,83,14.0,Joe Czerwinski
53292,Massaya 2014 White (Bekaa Valley),White Blend,Lebanon,88,15.0,Mike DeSimone
53320,Château des Karantes 2010 La Clape Blanc White (Coteaux du Languedoc),White Blend,France,88,29.0,Lauren Buzzeo
53375,Estate Biblia Chora 2007 Ovilos White (Pangeon),White Blend,Greece,88,45.0,Susan Kostrzewa
53461,Planeta 2013 La Segreta Bianco White (Sicilia),White Blend,Italy,87,14.0,Kerin O’Keefe
53462,Poderi Foglia 2012 Conca Bianco White (Galluccio),White Blend,Italy,87,16.0,Kerin O’Keefe
53484,Cusumano 2013 Angimbè White (Terre Siciliane),White Blend,Italy,87,18.0,Kerin O’Keefe
53535,Domaine Costa Lazaridi 2014 Amethystos White (Drama),White Blend,Greece,89,18.0,Susan Kostrzewa
53539,Jezebel 2014 White (Oregon),White Blend,US,89,14.0,Paul Gregutt
53552,Villa Russiz 2015 Les Enfants White (Collio),White Blend,Italy,89,22.0,Kerin O’Keefe
53626,Sanglier Cellars 2013 Blanc Du Tusque White (Sonoma County),White Blend,US,89,24.0,Jim Gordon
53868,Yves Leccia 2015 YL Blanc White (Ile de Beauté),White Blend,France,90,28.0,Roger Voss
53902,Domaine du Touja 2015 White (Côtes de Gascogne),White Blend,France,85,9.0,Roger Voss
53911,Chakana 2015 Nuna Estate White (Mendoza),White Blend,Argentina,85,13.0,Michael Schachner
53932,Francesc Sanchez Bas 2009 Blanc de Montsalvat White (Priorat),White Blend,Spain,88,40.0,Michael Schachner
54009,Famille Laplace 2015 Aramis Petit Manseng-Sauvignon White (Vin de France),White Blend,France,87,14.0,Roger Voss
54091,Lucas Vineyards NV Miss Chevious Nautie III White (New York),White Blend,US,83,9.0,Susan Kostrzewa
54106,Jasper NV Black Road White (Iowa),White Blend,US,83,13.0,Susan Kostrzewa
54157,Midnight 2008 Aurora Reserve White (Paso Robles),White Blend,US,82,28.0,
54169,Balestri Valda 2014 Vigneto Sengialta  (Soave Classico),White Blend,Italy,90,17.0,Kerin O’Keefe
54294,Bodegas San Valero 2014 Particular White (Cariñena),White Blend,Spain,80,10.0,Michael Schachner
54642,Tenuta di Pietra Porzia 2011 Saula Carta Bianca  (Frascati Superiore),White Blend,Italy,86,,
54643,Tenuta di Pietra Porzia 2011 Saula Carta Nera  (Frascati Superiore),White Blend,Italy,86,,
54644,Trappolini 2010  Orvieto,White Blend,Italy,86,14.0,
54667,Arnaud de Villeneuve 1985 Ambré White (Rivesaltes),White Blend,France,92,60.0,Lauren Buzzeo
54799,La Tunella 2011 Biancosesto White (Colli Orientali del Friuli),White Blend,Italy,91,22.0,
54937,Day 2016 Vin de Days Blanc White (Willamette Valley),White Blend,US,88,18.0,Paul Gregutt
54944,Domaine Rotier 2012 Renaissance Vendanges Tardives White (Gaillac),White Blend,France,93,70.0,Roger Voss
55029,Bertani 2002 Due Uve White (Delle Venezie),White Blend,Italy,85,13.0,Roger Voss
55229,Henry's Drive Vignerons 2007 Pillar Box White White (South Australia),White Blend,Australia,87,12.0,Joe Czerwinski
55418,Txomín Etxaníz 2011 Getaria White (Getariako Txakolina),White Blend,Spain,87,25.0,Michael Schachner
55421,Arregi 2011 White (Getariako Txakolina),White Blend,Spain,86,20.0,Michael Schachner
55463,Chateau Morrisette 2011 Frosty Dog White (Virginia),White Blend,US,84,20.0,
55476,General's Ridge NV GRV White (Virginia),White Blend,US,84,,
55482,Trapiche 2012 Extravaganza White (Mendoza),White Blend,Argentina,84,13.0,Michael Schachner
55530,Mellisoni 2016 3 Bastards White (Columbia Valley (WA)),White Blend,US,83,45.0,Sean P. Sullivan
55557,Viña Costeira 2011 White (Ribeiro),White Blend,Spain,88,15.0,Michael Schachner
55562,Principe Pallavicini 2011 Poggio Verde  (Frascati Superiore),White Blend,Italy,88,18.0,
55661,Telaya 2016 Anam White (Yakima Valley),White Blend,US,88,23.0,Sean P. Sullivan
55682,Dopff & Irion 2009 Gentil White (Alsace),White Blend,France,84,15.0,Roger Voss
55758,La Cave des Vignerons de Pfaffenheim 2012 Black Tie White (Alsace),White Blend,France,85,,Roger Voss
55768,Collevite 2012 White (Falerio),White Blend,Italy,85,18.0,Kerin O’Keefe
55878,Bellingham 2008 Fair Maiden White (Franschhoek),White Blend,South Africa,89,19.0,Susan Kostrzewa
55880,Château Jolys 2008  Jurançon,White Blend,France,89,23.0,Roger Voss
55909,Andrew Murray 2011 This is Eleven Unplugged White (Santa Ynez Valley),White Blend,US,87,16.0,
56053,Borra 2012 Fusion White (Lodi),White Blend,US,88,17.0,Virginie Boone
56112,Nasiakos 2015 White (Mantinia),White Blend,Greece,89,19.0,Susan Kostrzewa
56123,Tenshen 2015 White (Central Coast),White Blend,US,89,20.0,Matt Kettmann
56139,Love & Squalor 2014 Field Blend Wings of Desire White,White Blend,US,89,28.0,Paul Gregutt
56161,Capezzana 2009 Riserva  (Vin Santo di Carmignano),White Blend,Italy,89,55.0,Kerin O’Keefe
56169,Cline 2010 Oakley Eighty-Two White (California),White Blend,US,82,10.0,
56188,Ochoa 2011 Viura Chardonnay White (Navarra),White Blend,Spain,80,14.0,Michael Schachner
56250,Monochrome 2016 Variations on a Theme White (California),White Blend,US,91,35.0,Jim Gordon
56377,Recanati 2009 Yasmin Kosher White White (Shomron),White Blend,Israel,86,11.0,Lauren Buzzeo
56469,Pieropan 2012 Calvarino  (Soave Classico),White Blend,Italy,93,31.0,Kerin O’Keefe
56694,Brian Carter Cellars 2015 Oriana White (Yakima Valley),White Blend,US,87,25.0,Sean P. Sullivan
56781,Marco Felluga 2008 Molamatta White (Collio),White Blend,Italy,89,21.0,
56792,Drappier NV Quattuor Blanc de Blancs Brut White (Champagne),White Blend,France,90,70.0,Roger Voss
56915,Vina Robles 2013 White4 White (Paso Robles),White Blend,US,91,16.0,Matt Kettmann
56919,Elyse 2012 L'Ingenue Naggiar Vineyard White (Sierra Foothills),White Blend,US,91,32.0,Jim Gordon
56936,Domaine de Lartigue 2012 White (Côtes de Gascogne),White Blend,France,87,,Roger Voss
57045,Mullineux 2013 Old Vines White (Swartland),White Blend,South Africa,90,28.0,Lauren Buzzeo
57067,Fairview 2013 Nurok White (Paarl),White Blend,South Africa,89,27.0,Lauren Buzzeo
57068,Honoratus 2008 Aurum Crianza White (Rioja),White Blend,Spain,89,40.0,Michael Schachner
57072,Lammershoek 2013 LAM White (Swartland),White Blend,South Africa,89,16.0,Lauren Buzzeo
57227,Castello della Sala 2014 Conte della Vipera White (Umbria),White Blend,Italy,90,32.0,Kerin O’Keefe
57266,Bibich 2008 Riserva R5 White (North Dalmatia),White Blend,Croatia,83,19.0,Anna Lee C. Iijima
57309,Zonin 2002 Classico  (Soave),White Blend,Italy,84,,Roger Voss
57319,Luna Di Luna 2002 White (Veneto),White Blend,Italy,83,10.0,Joe Czerwinski
57390,Airfield Estates 2012 Flygirl White (Yakima Valley),White Blend,US,88,13.0,Paul Gregutt
57420,Emilio Bulfon 2009 Cividìn White (Friuli Grave),White Blend,Italy,88,22.0,
57617,Adi Badenhorst & Duncan Savage 2016 Cape Winemakers Guild Love Boat White White (Western Cape),White Blend,South Africa,92,,Lauren Buzzeo
57683,Chimney Rock 2009 Elevage Blanc White (Napa Valley),White Blend,US,90,39.0,
57691,Tua Rita 2008 Lodano White (Toscana),White Blend,Italy,90,,
57968,Elios 2013 Mediterranean White (Peloponnese),White Blend,Greece,87,13.0,Susan Kostrzewa
58052,Cent'Anni 2012 Bianco White (Santa Ynez Valley),White Blend,US,91,32.0,Matt Kettmann
58060,Felsina 2004  Vin Santo del Chianti Classico,White Blend,Italy,91,52.0,Kerin O’Keefe
58143,Murrieta's Well 2009 The Whip White (Livermore Valley),White Blend,US,88,19.0,Virginie Boone
58148,Tarara 2011 Boneyard White (Virginia),White Blend,US,84,15.0,
58170,Corvo 2011 Fiore White (Sicilia),White Blend,Italy,84,,
58186,Wölffer 2014 Classic White (Long Island),White Blend,US,88,26.0,Anna Lee C. Iijima
58292,Estampa 2007 Viognier-Chardonnay White (Colchagua Valley),White Blend,Chile,86,9.0,Michael Schachner
58385,Truth 2013 Cuvee de Fume White (California),White Blend,US,85,15.0,Jim Gordon
58419,Marco Cecchini 2009 Tovè White (Colli Orientali del Friuli),White Blend,Italy,87,13.0,
58430,Domaine de la Sanglière 2010 Signature White (Côtes de Provence),White Blend,France,87,15.0,Roger Voss
58482,Monochrome 2016 Wall of Sound White (California),White Blend,US,92,48.0,Jim Gordon
58516,Clos Venturi 2013 Chiesa Nera White (Vin de France),White Blend,France,92,,Roger Voss
58558,Monte del Frá 2006  Custoza,White Blend,Italy,85,13.0,
58581,Paladin 2007 Pralis White (Delle Venezie),White Blend,Italy,85,12.0,
58626,Colliano 2013 Cuvée White (Goriska Brda),White Blend,Slovenia,89,15.0,Jeff Jenssen
58719,3 Horse Ranch Vineyards 2014 Proprietary Blend Vivacious White (America),White Blend,US,86,18.0,Sean P. Sullivan
58724,Vicente Gandia 2015 Hoya de Cadenas 130 Anniversary White (Valencia),White Blend,Spain,86,17.0,Michael Schachner
58800,Page Springs 2009 La Serrana White (Cochise County),White Blend,US,86,30.0,
58807,Michael David 2012 Incognito White (Lodi),White Blend,US,86,18.0,Virginie Boone
58842,Donkey & Goat 2014 Sluice Box White (El Dorado),White Blend,US,91,28.0,Jim Gordon
58931,Château de Rhodes 2011 Vendanges Tardives White (Gaillac),White Blend,France,88,15.0,Roger Voss
58944,L'Enclos des Braves 2014 Les Gourmands White (Gaillac),White Blend,France,88,16.0,Roger Voss
58969,Kontos 2012 Gossamer White (Columbia Valley (WA)),White Blend,US,90,25.0,Paul Gregutt
59049,Novy 2013 Four Mile Creek White (North Coast),White Blend,US,85,14.0,Jim Gordon
59050,Patterson 2013 Fordbidden White (Columbia Valley (WA)),White Blend,US,85,18.0,Sean P. Sullivan
59089,Airfield Estates 2011 Flygirl White (Yakima Valley),White Blend,US,87,15.0,Paul Gregutt
59101,Querciavalle 1999  Vin Santo del Chianti Classico,White Blend,Italy,92,47.0,
59122,Renieri 2002 Principe di Renieri White (Toscana),White Blend,Italy,92,70.0,
59175,Ca' Momi 2008 Bianco Di California White (California),White Blend,US,84,10.0,
59221,Domaine Vico 2010 White (Corse),White Blend,France,85,,Roger Voss
59238,Finca Jakue 2015 White (Getariako Txakolina),White Blend,Spain,87,17.0,Michael Schachner
59244,Bigi 2015  Orvieto Classico,White Blend,Italy,86,13.0,Kerin O’Keefe
59277,Fontana Candida 2007  Frascati Superiore,White Blend,Italy,84,12.0,
59401,Carlisle 2015 Compagni Portis White (Sonoma Valley),White Blend,US,94,30.0,Virginie Boone
59430,Bradgate 2007 Chenin Blanc - Sauvignon Blanc White (Stellenbosch),White Blend,South Africa,85,10.0,Susan Kostrzewa
59440,Hunt Cellars 2005 Cinq D'Blanc White (Central Coast),White Blend,US,85,,
59452,Luna Hart 2016 Aurora White (Santa Barbara County),White Blend,US,90,20.0,Matt Kettmann
59478,Las Positas 2015 Verdigris White (Livermore Valley),White Blend,US,84,35.0,Jim Gordon
