,wine,variety,country,points,price,taster,twitter handle
22490,Balverne 2012 Forever Wild Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,25.0,,
22567,Whitehall Lane 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,20.0,Virginie Boone,@vboone
22603,Siegel 2016 Special Reserve Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,89,16.0,Michael Schachner,@wineschach
22624,Concha y Toro 2016 Serie Riberas Gran Reserva Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,89,17.0,Michael Schachner,@wineschach
22638,Bogle 2012 Sauvignon Blanc (California),Sauvignon Blanc,US,88,10.0,,
22664,Errazuriz 2015 Sauvignon Blanc (Aconcagua Costa),Sauvignon Blanc,Chile,90,22.0,Michael Schachner,@wineschach
22675,Ousterhout 2015 Redwood Ranch Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,90,25.0,Virginie Boone,@vboone
22689,Domaine Joël Delaunay 2009 Le Bois Martin Sauvignon Blanc (Touraine),Sauvignon Blanc,France,87,,Roger Voss,@vossroger
22739,J. Lohr 2001 Carol's Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,84,18.0,,
22741,M. Trinchero 2000 Mary's Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,84,19.0,,
22752,Lake Chalice 2001 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,84,15.0,,
22795,Nautilus 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,91,19.0,Joe Czerwinski,@JoeCz
22817,Omaka Springs 2014 Estate Grown Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,91,20.0,Joe Czerwinski,@JoeCz
22896,Occasio 2009 Del Arroyo Vineyard Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,US,88,18.0,,
22915,Bonterra 2012 Made With Organic Grapes Sauvignon Blanc (Mendocino-Lake),Sauvignon Blanc,US,88,14.0,Virginie Boone,@vboone
22958,Barnard Griffin 2015 Fume Blanc Dry Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,86,13.0,Sean P. Sullivan,@wawinereport
22969,Star Lane Vineyard 2010 Estate Grown Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,87,22.0,,
23020,Hourglass 2013 Estate Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,91,40.0,Jim Gordon,@gordone_cellars
23056,Henri Bourgeois 2012 La Demoiselle de Bourgeois  (Pouilly-Fumé),Sauvignon Blanc,France,91,35.0,Roger Voss,@vossroger
23067,Saget la Perrière 2012 Le Domaine  (Pouilly-Fumé),Sauvignon Blanc,France,91,35.0,Roger Voss,@vossroger
23105,Sauvion 2012 Loire Valley  (Pouilly-Fumé),Sauvignon Blanc,France,88,16.0,Roger Voss,@vossroger
23141,Steelhead Vineyards 2013 Sauvignon Blanc (North Coast),Sauvignon Blanc,US,90,13.0,Jim Gordon,@gordone_cellars
23199,Hersly 2014 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,90,28.0,Virginie Boone,@vboone
23273,Familia Mayol 2008 Vista Flores Sauvignon Blanc (Mendoza),Sauvignon Blanc,Argentina,85,12.0,Michael Schachner,@wineschach
23349,John Anthony 2009 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,20.0,,
23356,Tyler Florence 2009 Blend #4 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,20.0,,
23398,Mayacamas 2009 Sauvignon Blanc (Mount Veeder),Sauvignon Blanc,US,87,25.0,,
23405,Rodney Strong 2010 Charlotte's Home Sauvignon Blanc (Northern Sonoma),Sauvignon Blanc,US,87,14.0,,
23463,Joseph Mellot 2010 La Grande Châtelaine  (Sancerre),Sauvignon Blanc,France,91,45.0,Roger Voss,@vossroger
23488,Rocky Point 2014 Russell-Grooters Vineyard Sauvignon Blanc,Sauvignon Blanc,US,90,42.0,Paul Gregutt,@paulgwine 
23490,Shaw and Smith 2016 Sauvignon Blanc (Adelaide Hills),Sauvignon Blanc,Australia,90,22.0,Joe Czerwinski,@JoeCz
23491,Sivas-Sonoma 2015 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,90,17.0,Virginie Boone,@vboone
23526,Jason-Stephens 2013 Sauvignon Blanc (Central Coast),Sauvignon Blanc,US,86,18.0,Matt Kettmann,@mattkettmann
23533,Picayune 2014 Sauvignon Blanc (Sonoma County-Napa County),Sauvignon Blanc,US,86,21.0,Virginie Boone,@vboone
23535,Provenance Vineyards 2014 Wildwood Vineyard Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,86,26.0,Virginie Boone,@vboone
23610,Presqu'ile 2015 Sauvignon Blanc (Santa Maria Valley),Sauvignon Blanc,US,91,22.0,Matt Kettmann,@mattkettmann
23614,Roth 2014 Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,91,15.0,Virginie Boone,@vboone
23712,Santa Carolina 2017 Reserva Leyda Estate Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,87,12.0,Michael Schachner,@wineschach
23746,Kunde 2011 Block 4SB20 Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,US,88,22.0,,
23774,Starmont 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,19.0,Virginie Boone,@vboone
23798,Domaine Delaporte 2014  Sancerre,Sauvignon Blanc,France,89,,Roger Voss,@vossroger
23840,Le Mulet Rouge 2016 Estate Sauvignon Blanc (Fiddletown),Sauvignon Blanc,US,88,24.0,Jim Gordon,@gordone_cellars
23843,Luna Hart 2016 Faith Vineyard Sauvignon Blanc,Sauvignon Blanc,US,88,23.0,Matt Kettmann,@mattkettmann
23847,Mud House 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,16.0,,
23850,Phantom Bay 2016 Reserve Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,11.0,,
23853,Framingham 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,18.0,,
23880,Fournier Père et Fils 2015 Sauvignon Blanc (Val de Loire),Sauvignon Blanc,France,85,15.0,Roger Voss,@vossroger
23882,Airfield Estates 2015 Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,85,15.0,Sean P. Sullivan,@wawinereport
23887,Salentein 2016 Portillo Estate Bottled Sauvignon Blanc (Uco Valley),Sauvignon Blanc,Argentina,85,10.0,Michael Schachner,@wineschach
23889,Washington Hills 2015 Sauvignon Blanc (Washington),Sauvignon Blanc,US,85,9.0,Sean P. Sullivan,@wawinereport
23890,Finca Sophenia 2016 Altosur Sauvignon Blanc (Tupungato),Sauvignon Blanc,Argentina,85,12.0,Michael Schachner,@wineschach
23895,Waterbrook 2015 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,85,13.0,Sean P. Sullivan,@wawinereport
23921,Michael Pozzan 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,82,12.0,,
23926,Casarena 2012 Estate Bottled Sauvignon Blanc (Mendoza),Sauvignon Blanc,Argentina,82,15.0,Michael Schachner,@wineschach
23979,Henri Bourgeois 2011 Sancerre d'Antan  (Sancerre),Sauvignon Blanc,France,93,50.0,Roger Voss,@vossroger
23980,Henri Bourgeois 2012 La Côte de Monts Damnés  (Sancerre),Sauvignon Blanc,France,93,30.0,Roger Voss,@vossroger
24057,François Lurton 2009 Hacienda Araucano Reserva Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,85,13.0,Michael Schachner,@wineschach
24100,Vergelegen 2015 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,90,22.0,Lauren Buzzeo,@laurbuzz
24101,Warwick 2015 Professor Black Sauvignon Blanc (Coastal Region),Sauvignon Blanc,South Africa,90,23.0,Lauren Buzzeo,@laurbuzz
24103,K Cellars 2015 Sauvignon Blanc (Thracian Valley),Sauvignon Blanc,Bulgaria,89,11.0,Jeff Jenssen,@worldwineguys
24115,Frei Brothers 2007 Reserve Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,85,20.0,,
24142,Kellerei Kaltern Caldaro 2008 Giovanelli Sauvignon Blanc (Alto Adige),Sauvignon Blanc,Italy,92,,,
24179,Martin Ranch 2015 J.D. Hurley Sauvignon Blanc (Central Coast),Sauvignon Blanc,US,87,,Matt Kettmann,@mattkettmann
24204,Lagoon Hill 2013 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,90,17.0,Joe Czerwinski,@JoeCz
24206,Loveblock 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,24.0,Joe Czerwinski,@JoeCz
24212,Tablelands 2013 Sauvignon Blanc (East Coast),Sauvignon Blanc,New Zealand,90,15.0,Joe Czerwinski,@JoeCz
24214,Ten Sisters 2013 Single Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,18.0,Joe Czerwinski,@JoeCz
24227,Wither Hills 2013 Sauvignon Blanc (Wairau Valley),Sauvignon Blanc,New Zealand,90,14.0,Joe Czerwinski,@JoeCz
24233,Coquerel Family Wine Estates 2012 Le Petit Coquerel Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,20.0,,
24241,Gunter Triebaumer 2008 Sauvignon Blanc (Burgenland),Sauvignon Blanc,Austria,85,18.0,Roger Voss,@vossroger
24287,Spice Route 2010 Sauvignon Blanc (Darling),Sauvignon Blanc,South Africa,88,14.0,Lauren Buzzeo,@laurbuzz
24318,Di Lenardo 2010 Vigneto Vigne dai Vieris Sauvignon Blanc (Venezia Giulia),Sauvignon Blanc,Italy,85,10.0,,
24336,Babcock 2001 Eleven Oaks Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,86,23.0,,
24338,Ladoucette 2000  Pouilly-Fumé,Sauvignon Blanc,France,86,30.0,,
24349,Turnbull 2000 Sauvignon Blanc (Oakville),Sauvignon Blanc,US,86,16.0,,
24353,Beckmen 1999 Purisima Mountain Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,86,20.0,,
24355,Fox Creek 2001 Sauvignon Blanc (South Australia),Sauvignon Blanc,Australia,86,15.0,,
24361,Pascal Jolivet 2000 Chateau du Nozay  (Sancerre),Sauvignon Blanc,France,86,21.0,,
24363,Villa Maria 2001 Cellar Selection Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,22.0,,
24396,Layer Cake 2015 Sauvignon Blanc (California),Sauvignon Blanc,US,86,13.0,Jim Gordon,@gordone_cellars
24455,Saget la Perrière 2011 Le Domaine  (Pouilly-Fumé),Sauvignon Blanc,France,92,,Roger Voss,@vossroger
24472,Grey Stack 2015 Rosemary's Block Dry Stack Vineyard Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,US,90,30.0,Virginie Boone,@vboone
24473,Jax 2015 Y3 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,16.0,Virginie Boone,@vboone
24505,Vincent Grall 2014 Tradition  (Sancerre),Sauvignon Blanc,France,92,25.0,Roger Voss,@vossroger
24519,Patrice Moreux 2014 La Loge aux Moines  (Pouilly-Fumé),Sauvignon Blanc,France,91,50.0,Roger Voss,@vossroger
24526,Bouchié-Chatelier 2014 Premier Millésime  (Pouilly-Fumé),Sauvignon Blanc,France,91,60.0,Roger Voss,@vossroger
24542,Golan Heights Winery 2011 Yarden Sauvignon Blanc (Galilee),Sauvignon Blanc,Israel,86,15.0,Lauren Buzzeo,@laurbuzz
24558,Tin Barn 2011 Hi Vista Vineyard Sauvignon Blanc (Carneros),Sauvignon Blanc,US,86,18.0,,
24592,In Situ 2008 Reserva Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,Chile,87,5.0,Michael Schachner,@wineschach
24595,La Playa 2008 Block Selection Reserve Sauvignon Blanc (Limarí Valley),Sauvignon Blanc,Chile,87,11.0,Michael Schachner,@wineschach
24599,Montes 2008 Classic Series Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,12.0,Michael Schachner,@wineschach
24601,Nuevomundo 2008 Estate Bottled Reserva Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Chile,87,15.0,Michael Schachner,@wineschach
24605,Goldwater 2008 Wairau Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,18.0,Joe Czerwinski,@JoeCz
24625,Nelson Bay 2009 Sauvignon Blanc (Nelson),Sauvignon Blanc,New Zealand,87,14.0,Joe Czerwinski,@JoeCz
24629,Paul Cluver 2010 Sauvignon Blanc (Elgin),Sauvignon Blanc,South Africa,87,18.0,Lauren Buzzeo,@laurbuzz
24637,V. Sattui 2009 Vittorio's Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,24.0,,
24647,Voss 2000 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,18.0,,
24649,Chancellor Estates 2000 Mt. Cass Road Sauvignon Blanc (Waipara),Sauvignon Blanc,New Zealand,88,15.0,,
24651,Duckhorn 2000 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,21.0,,
24655,Nautilus 2001 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,18.0,,
24661,Foffani 2000 Sauvignon Blanc (Friuli Aquileia),Sauvignon Blanc,Italy,88,19.0,,
24663,Torres 2000 Fransola Sauvignon Blanc (Penedès),Sauvignon Blanc,Spain,88,22.0,,
24669,Brancott 2001 Reserve Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,18.0,,
24673,Mills Reef 2001 Reserve Sauvignon Blanc (Hawke's Bay),Sauvignon Blanc,New Zealand,88,15.0,,
24783,Twomey 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,25.0,,
24852,Peñascal 2012 Sauvignon Blanc (Vino de la Tierra de Castilla y León),Sauvignon Blanc,Spain,87,10.0,Michael Schachner,@wineschach
24857,Amici 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,25.0,,
24922,Chateau Ste. Michelle 2011 Horse Heaven Vineyard Sauvignon Blanc (Horse Heaven Hills),Sauvignon Blanc,US,87,15.0,Paul Gregutt,@paulgwine 
24963,Château Langlet 2014  Graves,Sauvignon Blanc,France,90,20.0,Roger Voss,@vossroger
24971,Enkidu 2016 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,90,22.0,Virginie Boone,@vboone
25052,Maison Nicolas 2016 Réserve Sauvignon Blanc (Côtes de Gascogne),Sauvignon Blanc,France,85,10.0,Roger Voss,@vossroger
25067,Budureasca 2016 Origini Sec Sauvignon Blanc (Dealu Mare),Sauvignon Blanc,Romania,85,16.0,Jeff Jenssen,@worldwineguys
25070,Château Grand Bourgeau 2016  Bordeaux Blanc,Sauvignon Blanc,France,85,16.0,Roger Voss,@vossroger
25079,Outlot 2016 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,85,19.0,Virginie Boone,@vboone
25087,Di Arie 2014 Estate Grown & Bottled Sauvignon Blanc (El Dorado),Sauvignon Blanc,US,87,18.0,Jim Gordon,@gordone_cellars
25116,Dancing Derby 2009 Sauvignon Blanc (California),Sauvignon Blanc,US,86,13.0,,
25183,Castle Rock 2015 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,88,10.0,Jim Gordon,@gordone_cellars
25239,Shottesbrooke 2007 Sauvignon Blanc (Adelaide Hills),Sauvignon Blanc,Australia,87,21.0,Joe Czerwinski,@JoeCz
25241,Otuwhero 2007 O:TU Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,16.0,Joe Czerwinski,@JoeCz
25301,Viña Casablanca 2008 Nimbus Estate Single Vineyard Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,12.0,Michael Schachner,@wineschach
25312,Porcupine Ridge 2008 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,87,13.0,Susan Kostrzewa,@suskostrzewa
25315,Steely Dan 2007 Waihopai Ridge Clayfork Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,22.0,Joe Czerwinski,@JoeCz
25324,Cono Sur 2008 Sustainable Agriculture Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,13.0,Michael Schachner,@wineschach
25326,Forth 2007 Sanford Ranch Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,87,20.0,,
25427,Flora Springs 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,25.0,Virginie Boone,@vboone
25512,Graziano 2013 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,86,15.0,Jim Gordon,@gordone_cellars
25534,Brander 2012 Mesa Verde Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,85,22.0,Matt Kettmann,@mattkettmann
25570,Trio 2015 Reserva Premium Blend Sauvignon Blanc (Chile),Sauvignon Blanc,Chile,85,17.0,Michael Schachner,@wineschach
25581,Pellegrini 2016 Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,US,85,25.0,Virginie Boone,@vboone
25692,Constantia Glen 2010 Sauvignon Blanc (Constantia),Sauvignon Blanc,South Africa,88,15.0,Lauren Buzzeo,@laurbuzz
25706,Thelema 2010 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,88,20.0,Lauren Buzzeo,@laurbuzz
25747,Bodkin 2013 The Victor's Spoils Sauvignon Blanc (Lake County),Sauvignon Blanc,US,91,17.0,Jim Gordon,@gordone_cellars
25751,Concha y Toro 2013 Terrunyo Costa Los Boldos Vineyard Block 5 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,91,30.0,Michael Schachner,@wineschach
25773,Merry Edwards 2012 Late Harvest Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,87,45.0,Virginie Boone,@vboone
25775,Dutton Estate 2013 Kylie's Cuvée Dutton Ranch Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,87,23.0,Virginie Boone,@vboone
25834,EOS 2006 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,88,14.0,,
25835,Bernardus 2006 Griva Vineyard Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,US,88,20.0,,
25837,Santa Rita 2006 Floresta Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,88,23.0,Michael Schachner,@wineschach
25844,Columbia Crest 2010 Two Vines Sauvignon Blanc (Washington),Sauvignon Blanc,US,88,8.0,Paul Gregutt,@paulgwine 
25868,Lullaby 2011 Blanc de Virginie Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,22.0,Paul Gregutt,@paulgwine 
25870,One Hope 2013 Sauvignon Blanc (California),Sauvignon Blanc,US,84,12.0,Jim Gordon,@gordone_cellars
25876,Terrapura 2013 Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,84,11.0,Michael Schachner,@wineschach
25877,Caliterra 2013 Tributo Single Vineyard Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,84,21.0,Michael Schachner,@wineschach
25899,Hayes Valley 2014 Sauvignon Blanc (Central Coast),Sauvignon Blanc,US,87,15.0,Matt Kettmann,@mattkettmann
26031,Monte Xanic 2011 Viña Kristel Sauvignon Blanc (Valle de Guadalupe),Sauvignon Blanc,Mexico,86,13.0,Michael Schachner,@wineschach
26052,Charles Krug 2015 Sauvignon Blanc (St. Helena),Sauvignon Blanc,US,84,18.0,Virginie Boone,@vboone
26087,Courtney Benham 2011 Sauvignon Blanc (Lake County),Sauvignon Blanc,US,87,16.0,Virginie Boone,@vboone
26104,Sbragia 2006 Home Ranch Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,91,20.0,,
26108,Brander 2006 Purisima Mountain Vineyard Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,91,25.0,,
26114,Novelty Hill 2005 Stillwater Creek Vineyard Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,91,18.0,Paul Gregutt,@paulgwine 
26216,Pine & Brown 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,20.0,Virginie Boone,@vboone
26279,Shooting Star 2014 Sauvignon Blanc (Lake County),Sauvignon Blanc,US,88,14.0,Jim Gordon,@gordone_cellars
26305,Straight Line 2011 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,87,22.0,,
26320,Apriori 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,24.0,Virginie Boone,@vboone
26342,Bernardus 2014 Griva Vineyard Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,US,86,22.0,Matt Kettmann,@mattkettmann
26365,Flocchini 2010 Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,US,90,16.0,,
26425,Laird 2013 Big Ranch Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,20.0,,
26472,Domaines Barons de Rothschild (Lafite) 2011 BrisAndes Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,11.0,Michael Schachner,@wineschach
26474,Guenoc 2010 Sauvignon Blanc (Lake County),Sauvignon Blanc,US,88,14.0,Virginie Boone,@vboone
26489,Undurraga 2016 Aliwen Reserva Sauvignon Blanc,Sauvignon Blanc,,87,12.0,Michael Schachner,@wineschach
26528,Kenwood 2015 Six Ridges Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,US,93,22.0,Virginie Boone,@vboone
26594,South Coast 2015 Winemaker's Signature Collection Sauvignon Blanc (Temecula Valley),Sauvignon Blanc,US,86,,Matt Kettmann,@mattkettmann
26640,Domaine Landrat-Guyollot 2012 Des Cuvées Exquises Gemme Océane  (Pouilly-Fumé),Sauvignon Blanc,France,91,35.0,Roger Voss,@vossroger
26665,Joseph Jewell 2008 Redwood Ranch Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,93,24.0,,
26675,Conspire 2009 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,93,28.0,,
26691,Rulo 2007 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,91,15.0,Paul Gregutt,@paulgwine 
26714,Saltbird 2014 Migratus Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,88,27.0,Anna Lee C. Iijima,
26749,Peace Water 2015 Bliss Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,26.0,Virginie Boone,@vboone
26752,Sattlerhof 2015 Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,90,20.0,Anne Krebiehl MW,@AnneInVino
26757,Tement 2015 Steirische Klassik Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,90,19.0,Anne Krebiehl MW,@AnneInVino
26768,Grassini 2014 Reserve Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,92,45.0,Matt Kettmann,@mattkettmann
26926,Quasar 2011 Selection Sauvignon Blanc (Molina),Sauvignon Blanc,Chile,82,8.0,Michael Schachner,@wineschach
26969,Martin's Rake 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,14.0,Joe Czerwinski,@JoeCz
26970,Matua Valley 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,12.0,Joe Czerwinski,@JoeCz
26982,Rochioli 2009 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,87,35.0,,
27078,Tamaya 2008 Sauvignon Blanc (Limarí Valley),Sauvignon Blanc,Chile,85,10.0,Michael Schachner,@wineschach
27095,Quasar 2008 Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,84,7.0,Michael Schachner,@wineschach
27123,The Rule 2014 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,23.0,Virginie Boone,@vboone
27142,Domaine Céline et Frédéric Gueguen 2014 Curiosité de Bourgogne  (Saint-Bris),Sauvignon Blanc,France,87,20.0,Roger Voss,@vossroger
27203,Chono 2015 Single Vineyard Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,83,13.0,Michael Schachner,@wineschach
27205,Eco Terreno 2014 Barrel Fermented Old Vine Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,83,22.0,Virginie Boone,@vboone
27218,La Playa 2015 Estate Series Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,83,8.0,Michael Schachner,@wineschach
27221,EOS 2013 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,83,14.0,Matt Kettmann,@mattkettmann
27222,Washington Hills 2014 Sauvignon Blanc (Washington),Sauvignon Blanc,US,83,9.0,Sean P. Sullivan,@wawinereport
27230,Rayun 2015 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,82,8.0,Michael Schachner,@wineschach
27289,Forrest 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,18.0,Joe Czerwinski,@JoeCz
27290,Forrest 2013 The Doctors' Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,18.0,Joe Czerwinski,@JoeCz
27299,Zeal 2013 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,10.0,Joe Czerwinski,@JoeCz
27355,Grey Stack 2016 Dry Stack Vineyard Rosemary's Block Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,US,93,30.0,Virginie Boone,@vboone
27359,Domaine Roger & Christophe Moreux 2016 Les Monts Damnés  (Sancerre),Sauvignon Blanc,France,93,37.0,Roger Voss,@vossroger
27378,Barton & Guestier 2008 Originel Sauvignon Blanc (Vin de Pays du Val de Loire),Sauvignon Blanc,France,85,,Roger Voss,@vossroger
27400,Trione 2012 River Road Ranch Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,23.0,,
27452,Michael Bernard 2009 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,90,18.0,,
27490,Kono 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,14.0,Joe Czerwinski,@JoeCz
