,wine,variety,country,points,price,taster,twitter handle
13890,Alexander Valley Vineyards 2008 Wetzel Family Estate Chardonnay (Alexander Valley),Chardonnay,US,84,18.0,,
13900,Riverbench 2015 Bedrock Chardonnay (Santa Maria Valley),Chardonnay,US,91,24.0,Matt Kettmann,@mattkettmann
13903,Soléna 2014 Domaine Danielle Laurent Chardonnay,Chardonnay,US,91,50.0,Paul Gregutt,@paulgwine 
13910,J Vineyards & Winery 2014 Strata Chardonnay (Russian River Valley),Chardonnay,US,91,38.0,Virginie Boone,@vboone
13927,Simonnet-Febvre 2008 Monte de Milieu Premier Cru  (Chablis),Chardonnay,France,89,35.0,Roger Voss,@vossroger
13930,Chateau Ste. Michelle 2008 Cold Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,US,89,26.0,Paul Gregutt,@paulgwine 
13932,Domaine Pascal et Mireille Renaud 2009 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,France,89,,Roger Voss,@vossroger
13934,Domaine du Chalet Pouilly 2008  Pouilly-Fuissé,Chardonnay,France,89,33.0,Roger Voss,@vossroger
13949,Crushed 2012 Chardonnay (California),Chardonnay,US,87,11.0,Jim Gordon,@gordone_cellars
13950,Cuvée Wine Cellars 2012 Chardonnay (Russian River Valley),Chardonnay,US,87,23.0,Virginie Boone,@vboone
13970,Stemmari 2013 Chardonnay (Terre Siciliane),Chardonnay,Italy,87,10.0,Kerin O’Keefe,@kerinokeefe
13976,Louis Roederer 2009 Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,94,86.0,Roger Voss,@vossroger
13983,Thomas Fogarty 2012 Portola Springs Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,US,94,60.0,Matt Kettmann,@mattkettmann
13995,Talley 2013 Oliver's VIneyard Chardonnay (Edna Valley),Chardonnay,US,93,38.0,Matt Kettmann,@mattkettmann
14000,Ruinart 2004 Dom Ruinart Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,93,135.0,Roger Voss,@vossroger
14007,Tapiz 2015 Alta Collection Chardonnay (Mendoza),Chardonnay,Argentina,88,20.0,Michael Schachner,@wineschach
14013,Lumos 2014 Wren Vineyard Chardonnay (Willamette Valley),Chardonnay,US,88,35.0,Paul Gregutt,@paulgwine 
14019,Patriarche Père et Fils 2013 Fourchaume Premier Cru  (Chablis),Chardonnay,France,88,37.0,Roger Voss,@vossroger
14020,Patriarche Père et Fils 2015  Pouilly-Fuissé,Chardonnay,France,88,24.0,Roger Voss,@vossroger
14021,Quimay 2015 Chardonnay (Neuquén),Chardonnay,Argentina,88,,Michael Schachner,@wineschach
14033,Alex Gambal 2014  Bourgogne,Chardonnay,France,88,28.0,Roger Voss,@vossroger
14070,Derbes 2006 Chardonnay (Russian River Valley),Chardonnay,US,83,40.0,,
14091,Wrath 2008 San Saba Vineyard Chardonnay (Monterey),Chardonnay,US,87,49.0,,
14094,Black Stallion 2009 Chardonnay (Napa Valley),Chardonnay,US,87,18.0,,
14104,Novy 2009 Keefer Ranch Chardonnay (Green Valley),Chardonnay,US,87,22.0,,
14105,Robert Mondavi 2008 Chardonnay (Napa Valley),Chardonnay,US,87,20.0,,
14143,Domaine Sophie Cinier 2012 Les Amandiers  (Mâcon-Villages),Chardonnay,France,87,,Roger Voss,@vossroger
14144,Firestone 2012 Chardonnay (Santa Ynez Valley),Chardonnay,US,87,18.0,Matt Kettmann,@mattkettmann
14149,Pierre André 2012  Pouilly-Fuissé,Chardonnay,France,87,25.0,Roger Voss,@vossroger
14159,Domaine Sangouard-Guyot 2011 Clos de la Bressande  (Mâcon-Villages),Chardonnay,France,86,,Roger Voss,@vossroger
14168,Alexander 2011 Liza Chardonnay (Galilee),Chardonnay,Israel,86,,Lauren Buzzeo,@laurbuzz
14178,Patland 2011 Chardonnay (Napa Valley),Chardonnay,US,86,60.0,,
14180,Domaine Jessiaume 2010  Bourgogne,Chardonnay,France,86,27.0,Roger Voss,@vossroger
14234,Morandé 2011 Gran Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,88,17.0,Michael Schachner,@wineschach
14235,Navarro 2010 Premiere Reserve Chardonnay (Anderson Valley),Chardonnay,US,88,25.0,Virginie Boone,@vboone
14244,Chehalem 2011 INOX Chardonnay (Willamette Valley),Chardonnay,US,88,19.0,Paul Gregutt,@paulgwine 
14248,Epilogue 2010 Chardonnay (North Coast),Chardonnay,US,86,15.0,Virginie Boone,@vboone
14251,Hawkstone 2011 Barney's Heritage Cuvée Chardonnay (Napa Valley),Chardonnay,US,86,29.0,,
14257,San Nicolas 2010 Sabrina Reserve Chardonnay (Maule Valley),Chardonnay,Chile,86,12.0,Michael Schachner,@wineschach
14270,Concha y Toro 2011 Marques de Casa Concha Chardonnay (Limarí Valley),Chardonnay,Chile,86,18.0,Michael Schachner,@wineschach
14280,Calera 2012 Chardonnay (Central Coast),Chardonnay,US,86,18.0,,
14297,Woop Woop 2011 Chardonnay (South Eastern Australia),Chardonnay,Australia,86,14.0,Joe Czerwinski,@JoeCz
14307,Bogle 2012 Chardonnay (California),Chardonnay,US,86,10.0,,
14341,Namasté Vineyards 2006 Serenity Vineyard Chardonnay (Willamette Valley),Chardonnay,US,80,15.0,Paul Gregutt,@paulgwine 
14370,Sweetzer Cellars 2014 Presqu'ile Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,89,40.0,Matt Kettmann,@mattkettmann
14387,Sleight of Hand 2015 The Enchantress French Creek Vineyard Old Vine Chardonnay (Yakima Valley),Chardonnay,US,89,28.0,Sean P. Sullivan,@wawinereport
14391,Macari 2008 Early Wine Chardonnay (North Fork of Long Island),Chardonnay,US,84,17.0,Susan Kostrzewa,@suskostrzewa
14393,Keuka Spring 2007 Chardonnay (Finger Lakes),Chardonnay,US,84,14.0,Susan Kostrzewa,@suskostrzewa
14401,William Hill Estate 2007 Chardonnay (Napa Valley),Chardonnay,US,84,25.0,,
14422,True Myth 2014 Paragon Vineyard Chardonnay (Edna Valley),Chardonnay,US,86,18.0,Matt Kettmann,@mattkettmann
14471,Two Vines 2013 Chardonnay (Washington),Chardonnay,US,84,6.0,Sean P. Sullivan,@wawinereport
14473,Acre Twenty-one 2013 Chardonnay (Columbia Valley (WA)),Chardonnay,US,84,15.0,Sean P. Sullivan,@wawinereport
14495,401K 2013 Chardonnay (California),Chardonnay,US,83,15.0,Jim Gordon,@gordone_cellars
14513,Viña Aquitania 2014 Sol de Sol Chardonnay (Malleco),Chardonnay,Chile,88,35.0,Michael Schachner,@wineschach
14528,Louis Max 2013  Mâcon-Villages,Chardonnay,France,85,18.0,Roger Voss,@vossroger
14530,One Hope 2013 Chardonnay (California),Chardonnay,US,85,19.0,Jim Gordon,@gordone_cellars
14534,Cave de Lugny 2013 Coeur de Charmes  (Mâcon-Lugny),Chardonnay,France,84,25.0,Roger Voss,@vossroger
14535,Chanson Père et Fils 2013  Viré-Clessé,Chardonnay,France,84,25.0,Roger Voss,@vossroger
14538,Domaine Paquet et Fils 2013 Château de Chaintré  (Pouilly-Fuissé),Chardonnay,France,84,30.0,Roger Voss,@vossroger
14549,Domaine Saumaize-Michelin 2013  Mâcon-Villages,Chardonnay,France,84,25.0,Roger Voss,@vossroger
14552,Georges Duboeuf 2013 Domaine des Chènevières  (Mâcon-Villages),Chardonnay,France,84,22.0,Roger Voss,@vossroger
14561,Kendall-Jackson 2014 Grand Reserve Chardonnay (Central Coast),Chardonnay,US,89,22.0,Matt Kettmann,@mattkettmann
14562,Kingston Family 2014 Sabino Chardonnay (Casablanca Valley),Chardonnay,Chile,89,24.0,Michael Schachner,@wineschach
14572,Boedecker Cellars 2013 Chardonnay (Willamette Valley),Chardonnay,US,89,28.0,Paul Gregutt,@paulgwine 
14605,Gary Farrell 2007 Russian River Selection Chardonnay (Russian River Valley),Chardonnay,US,94,32.0,,
14610,Tamber Bey 2012 Deux Chevaux Vineyard Chardonnay (Yountville),Chardonnay,US,91,55.0,Virginie Boone,@vboone
14619,Brewer-Clifton 2012 Hapgood Chardonnay (Sta. Rita Hills),Chardonnay,US,91,60.0,Matt Kettmann,@mattkettmann
14621,Jean-Marc Brocard 2012 Vaulorent Premier Cru  (Chablis),Chardonnay,France,91,,Roger Voss,@vossroger
14622,Joullian 2013 Roger Rose Vineyard Chardonnay (Arroyo Seco),Chardonnay,US,91,30.0,Matt Kettmann,@mattkettmann
14627,Joseph Drouhin 2012  Puligny-Montrachet,Chardonnay,France,90,70.0,Roger Voss,@vossroger
14666,Gary Farrell 2009 Rochioli Vineyard Chardonnay (Russian River Valley),Chardonnay,US,92,45.0,,
14692,Soquel Vineyards 2015 Partners' Reserve Nelson Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,US,89,28.0,Matt Kettmann,@mattkettmann
14696,Vignerons des Terres Secrètes 2015 Croix de Montceau  (Saint-Véran),Chardonnay,France,89,19.0,Roger Voss,@vossroger
14697,Vignerons des Terres Secrètes 2015  Mâcon La Roche Vineuse,Chardonnay,France,89,15.0,Roger Voss,@vossroger
14701,La Chablisienne 2014 La Sereine  (Chablis),Chardonnay,France,89,24.0,Roger Voss,@vossroger
14725,McManis 2010 River Junction Chardonnay (California),Chardonnay,US,82,10.0,,
14728,Truett Hurst 2010 Swallowtail Chardonnay (Dry Creek Valley),Chardonnay,US,82,20.0,,
14730,Benziger 2009 Chardonnay (Carneros),Chardonnay,US,82,16.0,,
14739,Lidio Carraro 2010 Da'divas Chardonnay (Vale dos Vinhedos),Chardonnay,Brazil,80,20.0,Michael Schachner,@wineschach
14743,Chehalem 2014 Stoller Vineyard Ian's Reserve Chardonnay (Willamette Valley),Chardonnay,US,90,40.0,Paul Gregutt,@paulgwine 
14754,Stoller 2016 Chardonnay (Dundee Hills),Chardonnay,US,90,25.0,Paul Gregutt,@paulgwine 
14758,Treana 2015 Chardonnay (Central Coast),Chardonnay,US,90,24.0,Matt Kettmann,@mattkettmann
14759,Trisaetum 2015 Chardonnay (Willamette Valley),Chardonnay,US,90,36.0,Paul Gregutt,@paulgwine 
14765,Williams Selyem 2015 Olivet Lane Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,65.0,Virginie Boone,@vboone
14798,Thelema 2014 Chardonnay (Stellenbosch),Chardonnay,South Africa,91,25.0,Lauren Buzzeo,@laurbuzz
14816,Coastview 2008 The Terraces Chardonnay (Monterey County),Chardonnay,US,87,35.0,,
14820,Henri de Villamont 2007  Rully,Chardonnay,France,87,25.0,Roger Voss,@vossroger
14851,Wagner 2015 Unoaked Chardonnay (Finger Lakes),Chardonnay,US,88,12.0,Anna Lee C. Iijima,
14853,Freemark Abbey 2013 Chardonnay (Napa Valley),Chardonnay,US,90,30.0,Virginie Boone,@vboone
14867,Liquid Farm 2013 White Hills Chardonnay (Sta. Rita Hills),Chardonnay,US,89,40.0,Matt Kettmann,@mattkettmann
14890,Millbrook 2014 Block Two West Chardonnay (Hudson River Region),Chardonnay,US,87,35.0,Anna Lee C. Iijima,
14900,Fox Run 2014 Kaiser Vineyard Reserve Chardonnay (Seneca Lake),Chardonnay,US,87,15.0,Anna Lee C. Iijima,
14918,Courtney Benham 2009 Reserve Chardonnay (Edna Valley),Chardonnay,US,87,16.0,,
14967,Château Philippe-le-Hardi 2010 En Vesvau  (Saint-Aubin),Chardonnay,France,88,35.0,Roger Voss,@vossroger
14971,Domaine Vincent Girardin 2010 Les Narvaux  (Meursault),Chardonnay,France,88,56.0,Roger Voss,@vossroger
14976,Henri de Villamont 2009 Millénaire  (Bourgogne),Chardonnay,France,88,26.0,Roger Voss,@vossroger
14977,Henri de Villamont 2009  Rully,Chardonnay,France,88,28.0,Roger Voss,@vossroger
14983,Nathalie et Gilles Fèvre 2010  Chablis,Chardonnay,France,88,24.0,Roger Voss,@vossroger
15011,Vollereaux NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,91,40.0,Roger Voss,@vossroger
15020,Tamber Bey 2015 Deux Chevaux Chardonnay (Yountville),Chardonnay,US,91,55.0,Virginie Boone,@vboone
15037,Fontes & Phillips 2009 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,88,25.0,,
15045,Quails' Gate 2009 Chardonnay (Okanagan Valley),Chardonnay,Canada,88,15.0,Paul Gregutt,@paulgwine 
15074,Casarena 2012 505 Chardonnay (Mendoza),Chardonnay,Argentina,84,13.0,Michael Schachner,@wineschach
15076,Cave de Lugny 2012 Florières  (Mâcon-Villages),Chardonnay,France,84,10.0,Roger Voss,@vossroger
15080,Cupcake 2011 Chardonnay (Central Coast),Chardonnay,US,84,14.0,,
15085,Greg Norman Estates 2011 Chardonnay (Santa Barbara County),Chardonnay,US,84,15.0,,
15086,Pizzolato 2011 Brut Chardonnay (Veneto),Chardonnay,Italy,84,15.0,,
15099,O. Fournier 2012 Urban Uco Chardonnay (Uco Valley),Chardonnay,Argentina,83,10.0,Michael Schachner,@wineschach
15100,Trinitas 2010 Proprietors Reserve Chardonnay (Carneros),Chardonnay,US,83,40.0,,
15110,Wolff 2006 Old Vines Estate Chardonnay (Edna Valley),Chardonnay,US,87,21.0,,
15112,Tsillan Cellars 2006 Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,23.0,Paul Gregutt,@paulgwine 
15128,Jax 2015 Y3 Chardonnay (Napa Valley),Chardonnay,US,93,20.0,Virginie Boone,@vboone
15129,La Chablisienne 2014 Fourchaume Premier Cru  (Chablis),Chardonnay,France,93,40.0,Roger Voss,@vossroger
15130,La Chablisienne 2014 Montmains Premier Cru  (Chablis),Chardonnay,France,93,35.0,Roger Voss,@vossroger
15132,Anaba 2014 J McK Estate Vineyard Chardonnay (Carneros),Chardonnay,US,93,42.0,Virginie Boone,@vboone
15150,Marimar Estate 2014 Don Miguel Vineyard Estate Grown and Bottled Dobles Lías Unfiltered Chardonnay (Russian River Valley),Chardonnay,US,93,54.0,Virginie Boone,@vboone
15170,Saintsbury 2009 Brown Ranch Chardonnay (Carneros),Chardonnay,US,87,40.0,,
15171,Schug 2010 Chardonnay (Carneros),Chardonnay,US,87,28.0,,
15183,Clos La Chance 2009 Chardonnay (Santa Cruz Mountains),Chardonnay,US,87,20.0,,
15209,Cullen 2013 Kevin John Chardonnay (Margaret River),Chardonnay,Australia,94,109.0,Joe Czerwinski,@JoeCz
15216,Domaine Faiveley 2010  Bourgogne,Chardonnay,France,87,22.0,Roger Voss,@vossroger
15220,Hanna 2011 Estate Grown Chardonnay (Russian River Valley),Chardonnay,US,87,25.0,,
15241,Bouchard Père & Fils 2010 La Vignée  (Bourgogne),Chardonnay,France,86,,Roger Voss,@vossroger
15250,Domaine Serene 2014 Clos de Lune Vineyard Chardonnay (Dundee Hills),Chardonnay,US,93,70.0,Paul Gregutt,@paulgwine 
15255,Charles-Gilbert de Vindé 2005 Grand Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,93,105.0,Roger Voss,@vossroger
15258,A.R. Lenoble  2009 Gentilhomme Blanc de Blancs Grand Cru Brut Chardonnay (Champagne),Chardonnay,France,93,75.0,Roger Voss,@vossroger
15272,Le Brun de Neuville NV Lady de N. Cuvée Brut Chardonnay (Champagne),Chardonnay,France,92,67.0,Roger Voss,@vossroger
15285,Iron Horse 2014 Rued Clone Chardonnay (Green Valley),Chardonnay,US,90,48.0,Virginie Boone,@vboone
15286,Iron Horse 2014 Unoaked Chardonnay (Green Valley),Chardonnay,US,90,27.0,Virginie Boone,@vboone
15291,Buehler 2014 Chardonnay (Russian River Valley),Chardonnay,US,90,18.0,Virginie Boone,@vboone
15307,Manuel Olivier 2012 Premier Cru  (Meursault),Chardonnay,France,89,80.0,Roger Voss,@vossroger
15314,Domaine Ellevin 2012 Vosgros Premier Cru  (Chablis),Chardonnay,France,89,40.0,Roger Voss,@vossroger
15326,La Chablisienne 2011 Les Vénérables Vieilles Vignes  (Chablis),Chardonnay,France,89,29.0,Roger Voss,@vossroger
15332,J. Lohr 2009 October Night Chardonnay (Arroyo Seco),Chardonnay,US,85,25.0,,
15355,Zuccardi 2010 Q Chardonnay (Mendoza),Chardonnay,Argentina,84,22.0,Michael Schachner,@wineschach
15383,Arizona Stronghold 2011 Bonita Springs Vineyard Site Archive Chardonnay (America),Chardonnay,US,86,28.0,,
15391,Educated Guess 2014 Chardonnay (Carneros),Chardonnay,US,85,19.0,Virginie Boone,@vboone
15395,Diliberto 2015 Chardonnay (North Fork of Long Island),Chardonnay,US,85,22.0,Anna Lee C. Iijima,
15401,Kingston Family 2015 Sabino Chardonnay (Casablanca Valley),Chardonnay,Chile,85,26.0,Michael Schachner,@wineschach
15402,Rubus 2015 Chardonnay (Colchagua Valley),Chardonnay,Chile,85,15.0,Michael Schachner,@wineschach
15417,JM Cellars 2014 Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,38.0,Sean P. Sullivan,@wawinereport
15418,Mi Sueño 2013 Chardonnay (Los Carneros),Chardonnay,US,90,42.0,Virginie Boone,@vboone
15419,Olivier Leflaive 2014 Oncle Vincent  (Bourgogne),Chardonnay,France,90,33.0,Roger Voss,@vossroger
15421,Roche de Bellene 2014 Vieilles Vignes  (Meursault),Chardonnay,France,90,63.0,Roger Voss,@vossroger
15422,Roux Père et Fils 2014 Champlots Premier Cru  (Saint-Aubin),Chardonnay,France,90,75.0,Roger Voss,@vossroger
15426,Château de Lavernette 2014 Cuvée Jean-Jacques de Boissieu  (Pouilly-Fuissé),Chardonnay,France,90,42.0,Roger Voss,@vossroger
15429,Cono Sur 2015 20 Barrels Chardonnay (Casablanca Valley),Chardonnay,Chile,90,35.0,Michael Schachner,@wineschach
15435,Domaine Gueguen 2015  Chablis,Chardonnay,France,90,24.0,Roger Voss,@vossroger
15449,Sixto 2012 Moxee Chardonnay (Washington),Chardonnay,US,93,55.0,Sean P. Sullivan,@wawinereport
15453,Patz & Hall 2013 Chardonnay (Sonoma Coast),Chardonnay,US,93,38.0,Virginie Boone,@vboone
15456,Lincourt 2012 Zoula Nunn Chardonnay (Sta. Rita Hills),Chardonnay,US,93,35.0,Matt Kettmann,@mattkettmann
15459,Zepaltas 2012 Chardonnay (Russian River Valley),Chardonnay,US,93,24.0,Virginie Boone,@vboone
15474,Gerovassiliou 2015 Chardonnay (Epanomi),Chardonnay,Greece,90,39.0,Susan Kostrzewa,@suskostrzewa
15491,Sparkman 2014 Lumière Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,30.0,Sean P. Sullivan,@wawinereport
15496,Chalk Hill 2014 Estate Bottled Chardonnay (Chalk Hill),Chardonnay,US,90,42.0,Virginie Boone,@vboone
15498,Evening Land 2012 Seven Springs Vineyard Summum Chardonnay (Eola-Amity Hills),Chardonnay,US,94,90.0,Paul Gregutt,@paulgwine 
15501,La Chablisienne 2011 Les Clos Grand Cru  (Chablis),Chardonnay,France,94,75.0,Roger Voss,@vossroger
15502,La Chablisienne 2011 Les Preuses Grand Cru  (Chablis),Chardonnay,France,94,75.0,Roger Voss,@vossroger
15503,Louis Jadot 2012 Domaine Duc de Magenta Clos de la Garenne Premier Cru  (Puligny-Montrachet),Chardonnay,France,94,125.0,Roger Voss,@vossroger
15505,Olivier Leflaive 2012 Clos Saint-Marc Premier Cru  (Chassagne-Montrachet),Chardonnay,France,94,103.0,Roger Voss,@vossroger
15506,Olivier Leflaive 2012 Genevrières Premier Cru  (Meursault),Chardonnay,France,94,144.0,Roger Voss,@vossroger
15507,Olivier Leflaive 2012 Les Pucelles Premier Cru  (Puligny-Montrachet),Chardonnay,France,94,163.0,Roger Voss,@vossroger
15511,Olivier Leflaive 2012 Abbaye de Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,France,93,113.0,Roger Voss,@vossroger
15512,Olivier Leflaive 2012 Les Folatières Premier Cru  (Puligny-Montrachet),Chardonnay,France,93,159.0,Roger Voss,@vossroger
15515,Simonnet-Febvre 2012 Vaillons Premier Cru  (Chablis),Chardonnay,France,93,35.0,Roger Voss,@vossroger
15527,Collovray et Terrier 2007 Domaine des Deux Roches Vieilles Vignes  (Saint-Véran),Chardonnay,France,89,30.0,Roger Voss,@vossroger
15528,Domaine Barraud 2008 Sur la Roche  (Pouilly-Fuissé),Chardonnay,France,89,28.0,Roger Voss,@vossroger
15529,Domaine Michel Bouzereau 2008 Les Grand Charrons  (Meursault),Chardonnay,France,89,50.0,Roger Voss,@vossroger
15530,Dominique Cornin 2008  Pouilly-Fuissé,Chardonnay,France,89,30.0,Roger Voss,@vossroger
15535,Jacques Simonin 2008 Ammonites  (Pouilly-Fuissé),Chardonnay,France,89,,Roger Voss,@vossroger
15536,Louis Latour 2008 Genievres  (Mâcon-Lugny),Chardonnay,France,89,16.0,Roger Voss,@vossroger
15560,Wayfarer 2012 Wayfarer Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,US,94,80.0,Virginie Boone,@vboone
15576,Tenor 2013 Chardonnay (Columbia Valley (WA)),Chardonnay,US,92,60.0,Sean P. Sullivan,@wawinereport
15615,Morgan 2006 Double L Vineyard Hat Trick Chardonnay (Santa Lucia Highlands),Chardonnay,US,95,65.0,,
15649,Lombard et Cie NV Brut Nature Cramant Grand Cru Chardonnay (Champagne),Chardonnay,France,94,80.0,Roger Voss,@vossroger
15666,Della 2015 Chardonnay (Sonoma Coast),Chardonnay,US,94,60.0,Virginie Boone,@vboone
15675,Lachini 2015 Les Sols Arénacés Chardonnay (Chehalem Mountains),Chardonnay,US,94,65.0,Paul Gregutt,@paulgwine 
15681,Testarossa 2012 Cuvée Los Gatos Chardonnay (Monterey County),Chardonnay,US,92,23.0,Matt Kettmann,@mattkettmann
15688,Domaine Dublère 2011 Aux Vergelesses Premier Cru  (Savigny-lès-Beaune),Chardonnay,France,92,44.0,Roger Voss,@vossroger
15694,Alex Gambal 2011 Clos de Cromin  (Meursault),Chardonnay,France,92,56.0,Roger Voss,@vossroger
15710,Tolosa 2010 No Oak Chardonnay (Central Coast),Chardonnay,US,88,19.0,,
15733,La Crema 2015 Kelli Ann Vineyard Chardonnay (Russian River Valley),Chardonnay,US,91,40.0,Virginie Boone,@vboone
15802,Patz & Hall 2012 Hyde Vineyard Chardonnay (Carneros),Chardonnay,US,94,60.0,Virginie Boone,@vboone
15804,oops 2010 Chardonnay (Central Valley),Chardonnay,Chile,85,10.0,Michael Schachner,@wineschach
15805,Riverbench 2009 Chardonnay (Santa Maria Valley),Chardonnay,US,85,26.0,,
15806,Rock Stream 2009 Chardonnay (Seneca Lake),Chardonnay,US,85,15.0,Anna Lee C. Iijima,
15807,Standing Stone 2008 Reserve Chardonnay (Finger Lakes),Chardonnay,US,85,20.0,Anna Lee C. Iijima,
15819,Cousiño-Macul 2010 Chardonnay (Maipo Valley),Chardonnay,Chile,85,11.0,Michael Schachner,@wineschach
15828,Oak Summit 2010 Chardonnay (Hudson River Region),Chardonnay,US,85,28.0,Anna Lee C. Iijima,
15869,Anthony Nappa 2014 Sciardonné Chardonnay (North Fork of Long Island),Chardonnay,US,89,20.0,Anna Lee C. Iijima,
15893,Labouré-Roi 2015  Auxey-Duresses,Chardonnay,France,88,40.0,Roger Voss,@vossroger
15896,Marcel Moineaux NV Brut Tradition Blanc de Blancs Grand Cru Chardonnay (Champagne),Chardonnay,France,88,50.0,Roger Voss,@vossroger
15898,Mira 2014 Chardonnay (Napa Valley),Chardonnay,US,88,30.0,Virginie Boone,@vboone
15903,Pacific Heights Wines 2015 Chardonnay (Russian River Valley),Chardonnay,US,88,20.0,Virginie Boone,@vboone
15911,Vignerons des Terres Secrètes 2015  Saint-Véran,Chardonnay,France,88,18.0,Roger Voss,@vossroger
15918,Beckon 2015 Chardonnay (Central Coast),Chardonnay,US,88,15.0,Matt Kettmann,@mattkettmann
15919,Beringer 2015 Private Reserve Chardonnay (Napa Valley),Chardonnay,US,88,48.0,Virginie Boone,@vboone
15925,Ferrari 2007 Perlé Chardonnay (Trento),Chardonnay,Italy,91,38.0,Kerin O’Keefe,@kerinokeefe
15932,La Chablisienne 2012 Côte de Lechet Premier Cru  (Chablis),Chardonnay,France,91,33.0,Roger Voss,@vossroger
